block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
443,124,0.0315667484,1,3,0.021406727828746176,False
98,125,0.029085244599999997,1,3,0.9908256880733946,False
541,126,0.029010349999999997,1,3,0.012232415902140673,False
506,127,0.0271644137,1,4,0.01834862385321101,False
504,127,0.0271644137,1,4,0.01834862385321101,False
470,93,0.026379532000000004,1,3,0.012232415902140673,False
283,97,0.025423743400000004,1,4,0.024464831804281346,False
602,128,0.024806190000000002,1,3,0.012232415902140673,False
316,129,0.0202916246,1,3,0.07951070336391437,False
365,130,0.019490047400000002,1,3,0.01529051987767584,False
364,130,0.019490047400000002,1,3,0.01529051987767584,False
681,83,0.0194138516,1,2,0.009174311926605505,False
680,83,0.0194138516,1,2,0.009174311926605505,False
561,107,0.019354765799999996,1,2,0.0061162079510703364,False
558,131,0.019247219500000003,1,2,0.012232415902140673,False
455,132,0.0184338712,1,3,0.01529051987767584,False
642,133,0.018117601400000002,1,3,0.01529051987767584,False
298,134,0.018018728,1,3,0.012232415902140673,False
608,112,0.017648734000000003,1,2,0.0061162079510703364,False
452,132,0.0175398994,1,3,0.024464831804281346,False
699,135,0.017363482000000003,1,3,0.009174311926605505,False
503,127,0.0165807268,1,3,0.01834862385321101,False
580,136,0.0163466304,1,3,0.03669724770642202,False
502,127,0.0160124804,1,3,0.01529051987767584,False
126,125,0.0158176416,1,3,0.9908256880733946,False
660,137,0.0156497922,1,3,0.01529051987767584,False
375,138,0.0156074516,1,3,0.009174311926605505,False
379,139,0.0155644422,1,3,0.04281345565749235,False
380,139,0.015562908400000002,1,3,0.045871559633027525,False
424,140,0.015401828800000001,1,3,0.03669724770642202,False
515,141,0.014823137,1,2,0.0061162079510703364,False
353,142,0.014800899999999997,1,2,0.012232415902140673,False
562,143,0.0147292368,1,3,0.012232415902140673,False
313,144,0.014378627199999999,2,6,0.0672782874617737,False
358,145,0.014376090099999999,1,2,0.01529051987767584,False
486,112,0.014259517,1,2,0.0061162079510703364,False
533,146,0.014168101499999997,1,2,0.01834862385321101,False
427,116,0.014065913999999995,1,2,0.01834862385321101,False
677,147,0.013939332799999997,1,2,0.0061162079510703364,False
665,148,0.013788985099999998,1,2,0.009174311926605505,False
423,69,0.013636997799999996,1,2,0.009174311926605505,False
577,46,0.013536962799999998,1,2,0.0061162079510703364,False
551,104,0.013485163199999999,1,2,0.0061162079510703364,False
526,86,0.013476582899999997,1,2,0.0061162079510703364,False
546,149,0.0134306494,1,2,0.0061162079510703364,False
545,149,0.0134306494,1,2,0.0061162079510703364,False
410,74,0.013387313199999999,2,4,0.021406727828746176,False
322,74,0.013360830599999998,1,2,0.027522935779816515,False
363,150,0.013327211099999998,1,2,0.024464831804281346,False
438,151,0.013282596599999998,1,2,0.01834862385321101,False
147,80,0.013272400599999998,1,2,0.9938837920489296,False
146,80,0.013272400599999998,1,2,0.9969418960244648,False
451,124,0.013242050299999999,1,2,0.009174311926605505,False
450,124,0.013242050299999999,1,2,0.009174311926605505,False
449,124,0.013242050299999999,1,2,0.009174311926605505,False
448,124,0.013242050299999999,1,2,0.009174311926605505,False
447,124,0.013242050299999999,1,2,0.009174311926605505,False
446,124,0.013242050299999999,1,2,0.009174311926605505,False
445,124,0.013242050299999999,1,2,0.009174311926605505,False
713,152,0.013226211299999997,1,2,0.0061162079510703364,False
644,153,0.013174727599999997,1,2,0.0061162079510703364,False
643,153,0.013174727599999997,1,2,0.0061162079510703364,False
544,154,0.013146967699999998,1,2,0.0061162079510703364,False
607,123,0.013145513099999997,1,2,0.012232415902140673,False
525,123,0.013141515599999997,1,2,0.01834862385321101,False
633,155,0.013127845999999999,1,2,0.01834862385321101,False
694,82,0.013105167699999998,1,2,0.0061162079510703364,False
305,154,0.013055213999999999,1,2,0.012232415902140673,False
678,156,0.0129528235,1,2,0.009174311926605505,False
497,157,0.012945309599999998,1,2,0.0061162079510703364,False
345,158,0.0129127632,1,2,0.045871559633027525,False
671,156,0.0128066712,1,2,0.0061162079510703364,False
444,124,0.0127872402,1,2,0.01834862385321101,False
491,159,0.012522946999999998,1,2,0.0061162079510703364,False
611,160,0.0124611282,1,2,0.0061162079510703364,False
521,121,0.012138706599999997,1,2,0.0061162079510703364,False
520,121,0.012138706599999997,1,2,0.0061162079510703364,False
519,121,0.012138706599999997,1,2,0.0061162079510703364,False
522,84,0.012057134599999998,1,2,0.0061162079510703364,False
301,161,0.011820587999999998,1,2,0.0061162079510703364,False
91,125,0.011582624800000002,1,2,0.9938837920489296,False
90,125,0.011582624800000002,1,2,0.9938837920489296,False
507,162,0.011442615,1,3,0.03058103975535168,False
382,163,0.010452581600000002,1,3,0.021406727828746176,False
381,163,0.010452581600000002,1,3,0.021406727828746176,False
439,78,0.009428237199999998,1,2,0.009174311926605505,False
299,164,0.008899853999999999,1,2,0.0061162079510703364,False
496,165,0.008869002,1,2,0.0061162079510703364,False
360,166,0.008611388000000001,1,2,0.03058103975535168,False
359,166,0.008611388000000001,1,2,0.03058103975535168,False
685,104,0.0084624175,1,2,0.0061162079510703364,False
599,167,0.007905405,1,2,0.009174311926605505,False
679,168,0.0077332192000000004,1,2,0.0061162079510703364,False
356,121,0.007349364000000001,1,2,0.0061162079510703364,False
618,101,0.007275983,1,2,0.0061162079510703364,False
676,147,0.0072720214,1,2,0.0061162079510703364,False
675,147,0.0072720214,1,2,0.0061162079510703364,False
315,129,0.007213593,1,2,0.07339449541284404,False
485,169,0.007081022000000001,1,2,0.0061162079510703364,False
16,94,0.006863847100000001,1,2,0.9908256880733946,False
481,170,0.0068457862,1,2,0.0061162079510703364,False
480,170,0.0068457862,1,2,0.0061162079510703364,False
495,165,0.006838391,1,2,0.012232415902140673,False
431,171,0.006822281800000001,1,2,0.009174311926605505,False
306,172,0.006814874,1,2,0.0061162079510703364,False
468,92,0.006752673,1,2,0.009174311926605505,False
613,173,0.006752266000000001,1,2,0.0061162079510703364,False
612,173,0.006752266000000001,1,2,0.0061162079510703364,False
456,132,0.0066762517,1,2,0.012232415902140673,False
454,132,0.0066762517,1,2,0.012232415902140673,False
453,132,0.0066762517,1,2,0.012232415902140673,False
550,149,0.006219665700000001,1,2,0.0061162079510703364,False
355,121,0.005991302,1,2,0.012232415902140673,False
352,164,0.005883924,1,2,0.021406727828746176,False
616,90,0.005784254999999999,1,2,0.0061162079510703364,False
112,174,0.005782856400000001,1,2,0.9785932721712538,False
483,175,0.005761504,1,2,0.027522935779816515,False
703,176,0.005738423500000001,1,2,0.0061162079510703364,False
702,176,0.005738423500000001,1,2,0.0061162079510703364,False
294,177,0.0056911670000000004,1,2,0.021406727828746176,False
293,177,0.0056911670000000004,1,2,0.021406727828746176,False
292,177,0.0056911670000000004,1,2,0.021406727828746176,False
4,94,0.005676782700000001,1,2,0.9938837920489296,False
3,94,0.005676782700000001,1,2,0.9938837920489296,False
536,178,0.0056162492,1,2,0.009174311926605505,False
597,97,0.005605789,1,2,0.0061162079510703364,False
605,143,0.0055771020000000004,1,2,0.009174311926605505,False
336,179,0.0055301152000000004,1,2,0.012232415902140673,False
586,180,0.005521487900000001,1,2,0.009174311926605505,False
647,181,0.005502360000000001,1,2,0.0061162079510703364,False
508,162,0.0054591522,1,2,0.012232415902140673,False
656,182,0.005444742800000001,1,2,0.012232415902140673,False
505,127,0.0053865689,1,2,0.012232415902140673,False
691,79,0.005379534199999999,1,2,0.0061162079510703364,False
617,183,0.005369819,1,2,0.0061162079510703364,False
523,84,0.005327855399999999,1,2,0.0061162079510703364,False
326,184,0.0053222888,1,2,0.03669724770642202,False
325,184,0.0053222888,1,2,0.03669724770642202,False
663,106,0.0053099735,1,2,0.01529051987767584,False
683,185,0.005282655200000001,1,2,0.0061162079510703364,False
484,186,0.0052731798000000005,1,2,0.0061162079510703364,False
636,187,0.0052555687,1,2,0.0061162079510703364,False
524,66,0.005244235,1,2,0.009174311926605505,False
697,188,0.005227786800000001,1,2,0.0061162079510703364,False
230,94,0.0052059304,1,2,0.9847094801223242,False
646,189,0.0051635992,1,2,0.0061162079510703364,False
598,190,0.005121058,1,2,0.0061162079510703364,False
553,191,0.004994882199999999,1,2,0.0061162079510703364,False
421,69,0.004992384200000001,1,2,0.009174311926605505,False
401,192,0.004970731200000002,1,2,0.01529051987767584,False
566,193,0.004885529,1,2,0.03669724770642202,False
430,194,0.004859647,1,2,0.009174311926605505,False
374,195,0.004842514,1,2,0.0061162079510703364,False
373,195,0.004842514,1,2,0.0061162079510703364,False
714,87,0.0048063229999999995,1,2,0.0061162079510703364,False
571,196,0.004768375599999999,2,4,0.027522935779816515,False
471,76,0.0046829401,1,2,0.009174311926605505,False
698,188,0.0046359048,1,2,0.009174311926605505,False
409,185,0.004602066000000001,1,2,0.0061162079510703364,False
408,185,0.004602066000000001,1,2,0.0061162079510703364,False
604,186,0.004546229,1,2,0.009174311926605505,False
296,197,0.0045330983,1,2,0.01529051987767584,False
291,197,0.0045330983,1,2,0.01834862385321101,False
535,191,0.004477913000000001,1,2,0.009174311926605505,False
534,191,0.004477913000000001,1,2,0.009174311926605505,False
463,198,0.0044042086,1,2,0.009174311926605505,False
466,198,0.0042789606,1,2,0.009174311926605505,False
465,198,0.0042789606,1,2,0.009174311926605505,False
464,198,0.0042789606,1,2,0.009174311926605505,False
548,199,0.0042458018,1,2,0.0061162079510703364,False
406,187,0.0041527037,1,2,0.0061162079510703364,False
574,200,0.0040541438,1,2,0.03058103975535168,False
573,200,0.0040541438,1,2,0.03058103975535168,False
670,161,0.003413823,1,2,0.01834862385321101,False
570,196,0.00031329480000000004,1,2,0.024464831804281346,False
672,201,2.26539e-05,1,2,0.009174311926605505,False
640,115,2.0098499999999997e-05,1,2,0.024464831804281346,False
