num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
1,1,1,1,413,1,0,414,1
2,1,1,1,413,1,0,414,1
3,1,1,1,413,1,0,414,1
4,4,4,4,410,4,0,414,1
5,1,1,1,413,1,0,414,1
6,3,3,3,411,3,0,414,1
7,1,1,1,413,1,0,414,1
8,7,7,7,407,7,0,414,1
9,1,1,1,413,1,0,414,1
10,81,81,81,333,81,0,414,1
11,1,1,1,413,1,0,414,1
12,12,12,12,402,12,0,414,1
13,15,15,15,399,15,0,414,1
14,4,4,4,410,4,0,414,1
15,5,5,5,409,5,0,414,1
16,72,72,72,342,72,0,414,1
17,5,5,5,409,5,0,414,1
18,7,7,7,407,7,0,414,1
19,30,30,26,388,22,4,414,2
20,10,10,10,404,10,0,414,1
21,18,18,18,396,18,0,414,1
22,5,5,5,409,5,0,414,1
23,6,6,6,408,6,0,414,1
24,11,11,11,403,11,0,414,1
25,18,18,18,396,18,0,414,1
26,37,37,36,378,35,1,414,2
27,23,23,23,391,23,0,414,1
28,9,9,9,405,9,0,414,1
29,13,13,13,401,13,0,414,1
30,8,8,8,406,8,0,414,1
31,16,16,16,398,16,0,414,1
32,16,16,15,399,14,1,414,2
33,5,5,5,409,5,0,414,1
34,16,16,10,404,4,6,414,2
35,10,10,10,404,10,0,414,1
36,3,3,3,411,3,0,414,1
37,5,5,5,409,5,0,414,1
38,5,5,5,409,5,0,414,1
39,7,7,7,407,7,0,414,1
40,4,4,4,410,4,0,414,1
41,62,62,39,375,23,16,414,4
42,6,6,6,408,6,0,414,1
43,3,3,3,411,3,0,414,1
44,1,1,1,413,1,0,414,1
45,4,4,4,410,4,0,414,1
46,6,6,4,410,2,2,414,2
47,1,1,1,413,1,0,414,1
48,1,1,1,413,1,0,414,1
49,1,1,1,413,1,0,414,1
50,1,1,1,413,1,0,414,1
51,6,6,5,409,4,1,414,2
52,5,5,5,409,5,0,414,1
53,5,5,5,409,5,0,414,1
54,5,5,5,409,5,0,414,1
55,14,14,14,400,14,0,414,1
56,5,5,5,409,5,0,414,1
57,20,20,15,399,10,5,414,2
58,3,3,3,411,3,0,414,1
59,20,20,20,394,20,0,414,1
60,27,27,27,387,27,0,414,1
61,14,14,14,400,14,0,414,1
62,904,904,285,129,61,224,414,12
63,11,11,11,403,11,0,414,1
64,11,11,11,403,11,0,414,1
65,18,18,18,396,18,0,414,1
66,1,1,1,413,1,0,414,1
67,4,4,4,410,4,0,414,1
68,12,12,12,402,12,0,414,1
69,7,7,7,407,7,0,414,1
70,6,6,6,408,6,0,414,1
71,4,4,4,410,4,0,414,1
72,1,1,1,413,1,0,414,1
73,1,1,1,413,1,0,414,1
74,1,1,1,413,1,0,414,1
75,1,1,1,413,1,0,414,1
76,14,14,12,402,10,2,414,2
77,4,4,4,410,4,0,414,1
78,1,1,1,413,1,0,414,1
79,361,361,108,306,37,71,414,22
80,22,22,22,392,22,0,414,1
81,7,7,7,407,7,0,414,1
82,4,4,4,410,4,0,414,1
83,33,33,33,381,33,0,414,1
84,26,26,26,388,26,0,414,1
85,9,9,9,405,9,0,414,1
86,5,5,5,409,5,0,414,1
87,5,5,5,409,5,0,414,1
88,6,6,6,408,6,0,414,1
89,5,5,5,409,5,0,414,1
90,7,7,5,409,3,2,414,2
91,32,32,32,382,32,0,414,1
92,1,1,1,413,1,0,414,1
93,3,3,3,411,3,0,414,1
94,3,3,3,411,3,0,414,1
95,10,10,10,404,10,0,414,1
96,1,1,1,413,1,0,414,1
97,1,1,1,413,1,0,414,1
98,3,3,3,411,3,0,414,1
99,2,2,2,412,2,0,414,1
100,11,11,11,403,11,0,414,1
101,11,11,11,403,11,0,414,1
102,14,14,14,400,14,0,414,1
103,1,1,1,413,1,0,414,1
104,7,7,7,407,7,0,414,1
105,1,1,1,413,1,0,414,1
106,1,1,1,413,1,0,414,1
107,1,1,1,413,1,0,414,1
108,1,1,1,413,1,0,414,1
109,2,2,1,413,0,1,414,2
110,1,1,1,413,1,0,414,1
111,1,1,1,413,1,0,414,1
112,1,1,1,413,1,0,414,1
113,2,2,2,412,2,0,414,1
114,1,1,1,413,1,0,414,1
115,1,1,1,413,1,0,414,1
116,4,4,4,410,4,0,414,1
117,1,1,1,413,1,0,414,1
118,1,1,1,413,1,0,414,1
119,3,3,3,411,3,0,414,1
120,6,6,6,408,6,0,414,1
121,6,6,6,408,6,0,414,1
122,1,1,1,413,1,0,414,1
123,2,2,2,412,2,0,414,1
124,1,1,1,413,1,0,414,1
125,17,17,17,397,17,0,414,1
126,1,1,1,413,1,0,414,1
127,4,4,4,410,4,0,414,1
128,412,412,412,2,412,0,414,1
129,1,1,1,413,1,0,414,1
130,1,1,1,413,1,0,414,1
131,6,6,6,408,6,0,414,1
132,24,24,24,390,24,0,414,1
133,6,6,6,408,6,0,414,1
134,3,3,3,411,3,0,414,1
135,14,14,14,400,14,0,414,1
136,1,1,1,413,1,0,414,1
137,1,1,1,413,1,0,414,1
138,11,11,10,404,9,1,414,2
139,1,1,1,413,1,0,414,1
140,63,63,63,351,63,0,414,1
141,5,5,4,410,3,1,414,2
142,1,1,1,413,1,0,414,1
143,3,3,2,412,1,1,414,2
144,8,8,8,406,8,0,414,1
145,1,1,1,413,1,0,414,1
146,25,25,25,389,25,0,414,1
147,1,1,1,413,1,0,414,1
148,1,1,1,413,1,0,414,1
149,10,10,10,404,10,0,414,1
150,1,1,1,413,1,0,414,1
151,2,2,2,412,2,0,414,1
152,4,4,4,410,4,0,414,1
153,2,2,2,412,2,0,414,1
154,1,1,1,413,1,0,414,1
155,1,1,1,413,1,0,414,1
156,415,415,414,0,413,1,414,2
157,1,1,1,413,1,0,414,1
158,1,1,1,413,1,0,414,1
159,6,6,6,408,6,0,414,1
160,2,2,2,412,2,0,414,1
161,2,2,2,412,2,0,414,1
162,9,9,9,405,9,0,414,1
163,4,4,4,410,4,0,414,1
164,1,1,1,413,1,0,414,1
165,1,1,1,413,1,0,414,1
166,4,4,4,410,4,0,414,1
167,1,1,1,413,1,0,414,1
168,13,13,13,401,13,0,414,1
169,6,6,6,408,6,0,414,1
170,3,3,3,411,3,0,414,1
171,3,3,3,411,3,0,414,1
172,4,4,4,410,4,0,414,1
173,3,3,3,411,3,0,414,1
174,1,1,1,413,1,0,414,1
175,4,4,3,411,2,1,414,2
176,3,3,3,411,3,0,414,1
177,3,3,3,411,3,0,414,1
178,5,5,4,410,3,1,414,2
179,4,4,4,410,4,0,414,1
180,8,8,8,406,8,0,414,1
181,6,6,6,408,6,0,414,1
182,14,14,14,400,14,0,414,1
183,38,38,38,376,38,0,414,1
184,1,1,1,413,1,0,414,1
185,1,1,1,413,1,0,414,1
186,8,8,7,407,6,1,414,2
187,315,315,217,197,136,81,414,4
188,1,1,1,413,1,0,414,1
189,19,19,19,395,19,0,414,1
190,2,2,2,412,2,0,414,1
191,1,1,1,413,1,0,414,1
192,1,1,1,413,1,0,414,1
193,2,2,2,412,2,0,414,1
194,3,3,3,411,3,0,414,1
195,1,1,1,413,1,0,414,1
196,87,87,87,327,87,0,414,1
197,1,1,1,413,1,0,414,1
198,3,3,3,411,3,0,414,1
199,3,3,3,411,3,0,414,1
200,8,8,8,406,8,0,414,1
201,4,4,4,410,4,0,414,1
202,5,5,5,409,5,0,414,1
203,9,9,9,405,9,0,414,1
204,3,3,3,411,3,0,414,1
205,3,3,3,411,3,0,414,1
206,5,5,5,409,5,0,414,1
207,8,8,6,408,4,2,414,2
208,4,4,4,410,4,0,414,1
209,4,4,4,410,4,0,414,1
210,1,1,1,413,1,0,414,1
211,1,1,1,413,1,0,414,1
212,4,4,4,410,4,0,414,1
213,3,3,3,411,3,0,414,1
214,1,1,1,413,1,0,414,1
215,1,1,1,413,1,0,414,1
216,1,1,1,413,1,0,414,1
217,1,1,1,413,1,0,414,1
218,2,2,2,412,2,0,414,1
219,1,1,1,413,1,0,414,1
220,1,1,1,413,1,0,414,1
221,2,2,2,412,2,0,414,1
222,1,1,1,413,1,0,414,1
223,11,11,11,403,11,0,414,1
224,6,6,6,408,6,0,414,1
225,5,5,5,409,5,0,414,1
226,3,3,3,411,3,0,414,1
227,6,6,6,408,6,0,414,1
228,20,20,20,394,20,0,414,1
229,12,12,12,402,12,0,414,1
230,8,8,8,406,8,0,414,1
231,6,6,6,408,6,0,414,1
232,1,1,1,413,1,0,414,1
233,4,4,4,410,4,0,414,1
234,1,1,1,413,1,0,414,1
235,1,1,1,413,1,0,414,1
236,3,3,3,411,3,0,414,1
237,3,3,3,411,3,0,414,1
238,3,3,3,411,3,0,414,1
239,1,1,1,413,1,0,414,1
240,10,10,10,404,10,0,414,1
241,1,1,1,413,1,0,414,1
242,1,1,1,413,1,0,414,1
243,1,1,1,413,1,0,414,1
244,1,1,1,413,1,0,414,1
245,1,1,1,413,1,0,414,1
246,1,1,1,413,1,0,414,1
247,5,5,5,409,5,0,414,1
248,1,1,1,413,1,0,414,1
249,1,1,1,413,1,0,414,1
250,3,3,3,411,3,0,414,1
251,1,1,1,413,1,0,414,1
252,2,2,2,412,2,0,414,1
253,2,2,2,412,2,0,414,1
254,1,1,1,413,1,0,414,1
255,3,3,3,411,3,0,414,1
256,3,3,3,411,3,0,414,1
257,4,4,4,410,4,0,414,1
258,1,1,1,413,1,0,414,1
259,3,3,3,411,3,0,414,1
260,7,7,7,407,7,0,414,1
261,2,2,2,412,2,0,414,1
262,1,1,1,413,1,0,414,1
263,1,1,1,413,1,0,414,1
264,3,3,3,411,3,0,414,1
265,1,1,1,413,1,0,414,1
266,1,1,1,413,1,0,414,1
267,1,1,1,413,1,0,414,1
268,1,1,1,413,1,0,414,1
269,6,6,6,408,6,0,414,1
270,6,6,6,408,6,0,414,1
271,4,4,4,410,4,0,414,1
272,2,2,2,412,2,0,414,1
273,1,1,1,413,1,0,414,1
274,1,1,1,413,1,0,414,1
275,1,1,1,413,1,0,414,1
276,1,1,1,413,1,0,414,1
277,3,3,3,411,3,0,414,1
278,4,4,4,410,4,0,414,1
279,26,26,26,388,26,0,414,1
280,1,1,1,413,1,0,414,1
281,1,1,1,413,1,0,414,1
282,8,8,8,406,8,0,414,1
283,3,3,3,411,3,0,414,1
284,2,2,2,412,2,0,414,1
285,3,3,3,411,3,0,414,1
286,16,16,16,398,16,0,414,1
287,1,1,1,413,1,0,414,1
288,3,3,3,411,3,0,414,1
289,1,1,1,413,1,0,414,1
290,15,15,15,399,15,0,414,1
291,8,8,8,406,8,0,414,1
292,1,1,1,413,1,0,414,1
293,6,6,6,408,6,0,414,1
294,1,1,1,413,1,0,414,1
295,1,1,1,413,1,0,414,1
296,3,3,3,411,3,0,414,1
297,3,3,3,411,3,0,414,1
298,4,4,4,410,4,0,414,1
299,4,4,4,410,4,0,414,1
300,4,4,4,410,4,0,414,1
301,4,4,4,410,4,0,414,1
302,12,12,12,402,12,0,414,1
303,1,1,1,413,1,0,414,1
304,1,1,1,413,1,0,414,1
305,1,1,1,413,1,0,414,1
306,9,9,9,405,9,0,414,1
307,11,11,11,403,11,0,414,1
308,1,1,1,413,1,0,414,1
309,1,1,1,413,1,0,414,1
310,1,1,1,413,1,0,414,1
311,412,412,412,2,412,0,414,1
312,4,4,4,410,4,0,414,1
313,1,1,1,413,1,0,414,1
314,7,7,7,407,7,0,414,1
315,3,3,3,411,3,0,414,1
316,348,348,348,66,348,0,414,1
317,3,3,3,411,3,0,414,1
318,2,2,2,412,2,0,414,1
319,412,412,412,2,412,0,414,1
320,1,1,1,413,1,0,414,1
321,1,1,1,413,1,0,414,1
322,26,26,26,388,26,0,414,1
323,1,1,1,413,1,0,414,1
324,3,3,3,411,3,0,414,1
325,1,1,1,413,1,0,414,1
326,6,6,6,408,6,0,414,1
327,7,7,6,408,5,1,414,2
328,1,1,1,413,1,0,414,1
329,5,5,5,409,5,0,414,1
330,5,5,5,409,5,0,414,1
331,3,3,3,411,3,0,414,1
332,1,1,1,413,1,0,414,1
333,3,3,3,411,3,0,414,1
334,5,5,5,409,5,0,414,1
335,3,3,3,411,3,0,414,1
336,7,7,7,407,7,0,414,1
337,5,5,5,409,5,0,414,1
338,2,2,2,412,2,0,414,1
339,1,1,1,413,1,0,414,1
340,385,385,385,29,385,0,414,1
341,7,7,7,407,7,0,414,1
342,23,23,23,391,23,0,414,1
343,11,11,11,403,11,0,414,1
344,1,1,1,413,1,0,414,1
345,2,2,1,413,0,1,414,2
346,1,1,1,413,1,0,414,1
347,1,1,1,413,1,0,414,1
348,413,413,413,1,413,0,414,1
349,1,1,1,413,1,0,414,1
350,1,1,1,413,1,0,414,1
351,1,1,1,413,1,0,414,1
352,1,1,1,413,1,0,414,1
353,1,1,1,413,1,0,414,1
354,1,1,1,413,1,0,414,1
355,1,1,1,413,1,0,414,1
356,1,1,1,413,1,0,414,1
357,3,3,2,412,1,1,414,2
358,1,1,1,413,1,0,414,1
359,1,1,1,413,1,0,414,1
360,336,336,336,78,336,0,414,1
361,1,1,1,413,1,0,414,1
362,1,1,1,413,1,0,414,1
363,1,1,1,413,1,0,414,1
364,4,4,4,410,4,0,414,1
365,3,3,3,411,3,0,414,1
366,1,1,1,413,1,0,414,1
367,2,2,2,412,2,0,414,1
368,1,1,1,413,1,0,414,1
369,5,5,5,409,5,0,414,1
370,1,1,1,413,1,0,414,1
371,2,2,2,412,2,0,414,1
372,1,1,1,413,1,0,414,1
373,1,1,1,413,1,0,414,1
374,1,1,1,413,1,0,414,1
375,4,4,4,410,4,0,414,1
376,7,7,7,407,7,0,414,1
377,1,1,1,413,1,0,414,1
378,1,1,1,413,1,0,414,1
379,1,1,1,413,1,0,414,1
380,1,1,1,413,1,0,414,1
381,1,1,1,413,1,0,414,1
382,1,1,1,413,1,0,414,1
383,12,12,12,402,12,0,414,1
384,4,4,4,410,4,0,414,1
385,3,3,3,411,3,0,414,1
386,7,7,7,407,7,0,414,1
387,1,1,1,413,1,0,414,1
388,2,2,2,412,2,0,414,1
389,2,2,2,412,2,0,414,1
390,2,2,2,412,2,0,414,1
391,2,2,2,412,2,0,414,1
392,4,4,4,410,4,0,414,1
393,1,1,1,413,1,0,414,1
394,1,1,1,413,1,0,414,1
395,1,1,1,413,1,0,414,1
396,1,1,1,413,1,0,414,1
397,1,1,1,413,1,0,414,1
398,1,1,1,413,1,0,414,1
399,4,4,4,410,4,0,414,1
400,1,1,1,413,1,0,414,1
401,3,3,3,411,3,0,414,1
402,2,2,2,412,2,0,414,1
403,1,1,1,413,1,0,414,1
404,7,7,7,407,7,0,414,1
405,1,1,1,413,1,0,414,1
406,1,1,1,413,1,0,414,1
407,1,1,1,413,1,0,414,1
408,3,3,3,411,3,0,414,1
409,1,1,1,413,1,0,414,1
410,5,5,5,409,5,0,414,1
411,2,2,2,412,2,0,414,1
412,2,2,2,412,2,0,414,1
413,4,4,4,410,4,0,414,1
414,4,4,4,410,4,0,414,1
415,7,7,7,407,7,0,414,1
416,7,7,7,407,7,0,414,1
417,1,1,1,413,1,0,414,1
418,17,17,17,397,17,0,414,1
419,2,2,2,412,2,0,414,1
420,1,1,1,413,1,0,414,1
421,1,1,1,413,1,0,414,1
422,1,1,1,413,1,0,414,1
423,1,1,1,413,1,0,414,1
424,1,1,1,413,1,0,414,1
425,3,3,2,412,1,1,414,2
426,5,5,5,409,5,0,414,1
427,2,2,2,412,2,0,414,1
428,1,1,1,413,1,0,414,1
429,3,3,3,411,3,0,414,1
430,3,3,3,411,3,0,414,1
431,4,4,4,410,4,0,414,1
432,1,1,1,413,1,0,414,1
433,383,383,383,31,383,0,414,1
434,8,8,8,406,8,0,414,1
435,8,8,8,406,8,0,414,1
436,1,1,1,413,1,0,414,1
437,3,3,3,411,3,0,414,1
438,3,3,3,411,3,0,414,1
439,1,1,1,413,1,0,414,1
440,2,2,2,412,2,0,414,1
441,1,1,1,413,1,0,414,1
442,1,1,1,413,1,0,414,1
443,5,5,5,409,5,0,414,1
444,1,1,1,413,1,0,414,1
445,5,5,5,409,5,0,414,1
446,2,2,2,412,2,0,414,1
447,1,1,1,413,1,0,414,1
448,414,414,414,0,414,0,414,1
449,1,1,1,413,1,0,414,1
450,2,2,2,412,2,0,414,1
451,2,2,2,412,2,0,414,1
452,1,1,1,413,1,0,414,1
453,1,1,1,413,1,0,414,1
454,1,1,1,413,1,0,414,1
455,1,1,1,413,1,0,414,1
456,2,2,2,412,2,0,414,1
457,2,2,2,412,2,0,414,1
458,3,3,3,411,3,0,414,1
459,2,2,2,412,2,0,414,1
460,2,2,2,412,2,0,414,1
461,1,1,1,413,1,0,414,1
462,1,1,1,413,1,0,414,1
463,2,2,2,412,2,0,414,1
464,1,1,1,413,1,0,414,1
465,1,1,1,413,1,0,414,1
466,1,1,1,413,1,0,414,1
467,12,12,12,402,12,0,414,1
468,1,1,1,413,1,0,414,1
469,1,1,1,413,1,0,414,1
470,4,4,4,410,4,0,414,1
471,1,1,1,413,1,0,414,1
472,1,1,1,413,1,0,414,1
473,2,2,2,412,2,0,414,1
474,1,1,1,413,1,0,414,1
475,2,2,2,412,2,0,414,1
476,1,1,1,413,1,0,414,1
477,1,1,1,413,1,0,414,1
478,2,2,2,412,2,0,414,1
479,1,1,1,413,1,0,414,1
480,2,2,2,412,2,0,414,1
481,3,3,3,411,3,0,414,1
482,1,1,1,413,1,0,414,1
483,1,1,1,413,1,0,414,1
484,1,1,1,413,1,0,414,1
485,2,2,2,412,2,0,414,1
486,3,3,3,411,3,0,414,1
487,3,3,3,411,3,0,414,1
488,2,2,2,412,2,0,414,1
489,2,2,2,412,2,0,414,1
490,6,6,6,408,6,0,414,1
491,4,4,4,410,4,0,414,1
492,4,4,4,410,4,0,414,1
493,1,1,1,413,1,0,414,1
494,1,1,1,413,1,0,414,1
495,1,1,1,413,1,0,414,1
496,1,1,1,413,1,0,414,1
497,1,1,1,413,1,0,414,1
498,2,2,2,412,2,0,414,1
499,1,1,1,413,1,0,414,1
500,1,1,1,413,1,0,414,1
501,1,1,1,413,1,0,414,1
502,1,1,1,413,1,0,414,1
503,1,1,1,413,1,0,414,1
504,1,1,1,413,1,0,414,1
505,1,1,1,413,1,0,414,1
506,410,410,407,7,404,3,414,2
507,3,3,3,411,3,0,414,1
508,3,3,3,411,3,0,414,1
509,1,1,1,413,1,0,414,1
510,1,1,1,413,1,0,414,1
511,3,3,3,411,3,0,414,1
512,4,4,4,410,4,0,414,1
513,3,3,3,411,3,0,414,1
514,3,3,3,411,3,0,414,1
515,1,1,1,413,1,0,414,1
516,3,3,3,411,3,0,414,1
517,1,1,1,413,1,0,414,1
518,412,412,412,2,412,0,414,1
519,1,1,1,413,1,0,414,1
520,1,1,1,413,1,0,414,1
521,1,1,1,413,1,0,414,1
522,1,1,1,413,1,0,414,1
523,1,1,1,413,1,0,414,1
524,1,1,1,413,1,0,414,1
525,3,3,3,411,3,0,414,1
526,1,1,1,413,1,0,414,1
527,1,1,1,413,1,0,414,1
528,1,1,1,413,1,0,414,1
529,1,1,1,413,1,0,414,1
530,1,1,1,413,1,0,414,1
531,2,2,2,412,2,0,414,1
532,1,1,1,413,1,0,414,1
533,1,1,1,413,1,0,414,1
534,1,1,1,413,1,0,414,1
535,1,1,1,413,1,0,414,1
536,1,1,1,413,1,0,414,1
537,1,1,1,413,1,0,414,1
538,53,53,53,361,53,0,414,1
539,2,2,2,412,2,0,414,1
540,1,1,1,413,1,0,414,1
541,1,1,1,413,1,0,414,1
542,4,4,4,410,4,0,414,1
543,5,5,5,409,5,0,414,1
544,15,15,15,399,15,0,414,1
545,4,4,4,410,4,0,414,1
546,3,3,3,411,3,0,414,1
547,3,3,3,411,3,0,414,1
548,1,1,1,413,1,0,414,1
549,4,4,4,410,4,0,414,1
550,41,41,41,373,41,0,414,1
551,1,1,1,413,1,0,414,1
552,1,1,1,413,1,0,414,1
553,1,1,1,413,1,0,414,1
554,1,1,1,413,1,0,414,1
555,1,1,1,413,1,0,414,1
556,3,3,3,411,3,0,414,1
557,1,1,1,413,1,0,414,1
558,29,29,28,386,27,1,414,2
559,1,1,1,413,1,0,414,1
560,1,1,1,413,1,0,414,1
561,2,2,2,412,2,0,414,1
562,3,3,3,411,3,0,414,1
563,3,3,3,411,3,0,414,1
564,1,1,1,413,1,0,414,1
565,1,1,1,413,1,0,414,1
566,1,1,1,413,1,0,414,1
567,1,1,1,413,1,0,414,1
568,1,1,1,413,1,0,414,1
569,413,413,411,3,409,2,414,2
570,4,4,4,410,4,0,414,1
571,408,408,408,6,408,0,414,1
572,1,1,1,413,1,0,414,1
573,1,1,1,413,1,0,414,1
574,2,2,2,412,2,0,414,1
575,1,1,1,413,1,0,414,1
576,2,2,2,412,2,0,414,1
577,1,1,1,413,1,0,414,1
578,1,1,1,413,1,0,414,1
579,346,346,345,69,344,1,414,2
580,1,1,1,413,1,0,414,1
581,1,1,1,413,1,0,414,1
582,1,1,1,413,1,0,414,1
583,1,1,1,413,1,0,414,1
584,2,2,1,413,0,1,414,2
585,1,1,1,413,1,0,414,1
586,1,1,1,413,1,0,414,1
587,1,1,1,413,1,0,414,1
588,413,413,413,1,413,0,414,1
589,3,3,2,412,1,1,414,2
590,1,1,1,413,1,0,414,1
591,1,1,1,413,1,0,414,1
592,2,2,2,412,2,0,414,1
593,3,3,3,411,3,0,414,1
594,1,1,1,413,1,0,414,1
595,1,1,1,413,1,0,414,1
596,3,3,3,411,3,0,414,1
597,2,2,2,412,2,0,414,1
598,1,1,1,413,1,0,414,1
599,1,1,1,413,1,0,414,1
600,1,1,1,413,1,0,414,1
601,4,4,4,410,4,0,414,1
602,7,7,7,407,7,0,414,1
603,9,9,9,405,9,0,414,1
604,7,7,7,407,7,0,414,1
605,1,1,1,413,1,0,414,1
606,1,1,1,413,1,0,414,1
607,1,1,1,413,1,0,414,1
608,1,1,1,413,1,0,414,1
609,1,1,1,413,1,0,414,1
610,2,2,2,412,2,0,414,1
611,4,4,4,410,4,0,414,1
612,1,1,1,413,1,0,414,1
613,1,1,1,413,1,0,414,1
614,1,1,1,413,1,0,414,1
615,1,1,1,413,1,0,414,1
616,5,5,5,409,5,0,414,1
617,1,1,1,413,1,0,414,1
618,1,1,1,413,1,0,414,1
619,2,2,2,412,2,0,414,1
620,2,2,2,412,2,0,414,1
621,1,1,1,413,1,0,414,1
622,1,1,1,413,1,0,414,1
623,1,1,1,413,1,0,414,1
624,1,1,1,413,1,0,414,1
625,1,1,1,413,1,0,414,1
626,1,1,1,413,1,0,414,1
627,4,4,3,411,2,1,414,2
628,1,1,1,413,1,0,414,1
629,1,1,1,413,1,0,414,1
630,1,1,1,413,1,0,414,1
631,2,2,2,412,2,0,414,1
632,1,1,1,413,1,0,414,1
633,3,3,3,411,3,0,414,1
634,2,2,2,412,2,0,414,1
635,1,1,1,413,1,0,414,1
636,1,1,1,413,1,0,414,1
637,1,1,1,413,1,0,414,1
638,1,1,1,413,1,0,414,1
639,1,1,1,413,1,0,414,1
640,1,1,1,413,1,0,414,1
641,1,1,1,413,1,0,414,1
642,1,1,1,413,1,0,414,1
643,1,1,1,413,1,0,414,1
644,1,1,1,413,1,0,414,1
645,1,1,1,413,1,0,414,1
646,2,2,2,412,2,0,414,1
647,3,3,3,411,3,0,414,1
648,388,388,387,27,386,1,414,2
649,1,1,1,413,1,0,414,1
650,1,1,1,413,1,0,414,1
651,1,1,1,413,1,0,414,1
652,1,1,1,413,1,0,414,1
653,4,4,4,410,4,0,414,1
654,3,3,3,411,3,0,414,1
655,1,1,1,413,1,0,414,1
656,1,1,1,413,1,0,414,1
657,2,2,2,412,2,0,414,1
658,5,5,5,409,5,0,414,1
659,5,5,5,409,5,0,414,1
660,5,5,5,409,5,0,414,1
661,5,5,5,409,5,0,414,1
662,5,5,5,409,5,0,414,1
663,1,1,1,413,1,0,414,1
664,1,1,1,413,1,0,414,1
665,1,1,1,413,1,0,414,1
666,1,1,1,413,1,0,414,1
667,1,1,1,413,1,0,414,1
668,1,1,1,413,1,0,414,1
669,3,3,3,411,3,0,414,1
670,3,3,3,411,3,0,414,1
671,1,1,1,413,1,0,414,1
672,2,2,2,412,2,0,414,1
673,1,1,1,413,1,0,414,1
674,1,1,1,413,1,0,414,1
675,2,2,2,412,2,0,414,1
676,1,1,1,413,1,0,414,1
677,1,1,1,413,1,0,414,1
678,1,1,1,413,1,0,414,1
679,1,1,1,413,1,0,414,1
680,1,1,1,413,1,0,414,1
681,1,1,1,413,1,0,414,1
682,2,2,2,412,2,0,414,1
683,1,1,1,413,1,0,414,1
684,83,83,63,351,51,12,414,4
685,1,1,1,413,1,0,414,1
686,2,2,2,412,2,0,414,1
687,1,1,1,413,1,0,414,1
688,2,2,2,412,2,0,414,1
689,1,1,1,413,1,0,414,1
690,1,1,1,413,1,0,414,1
691,1,1,1,413,1,0,414,1
692,1,1,1,413,1,0,414,1
693,1,1,1,413,1,0,414,1
694,2,2,2,412,2,0,414,1
695,1,1,1,413,1,0,414,1
696,8,8,8,406,8,0,414,1
697,1,1,1,413,1,0,414,1
698,1,1,1,413,1,0,414,1
699,1,1,1,413,1,0,414,1
700,2,2,2,412,2,0,414,1
701,1,1,1,413,1,0,414,1
702,2,2,2,412,2,0,414,1
703,1,1,1,413,1,0,414,1
704,1,1,1,413,1,0,414,1
705,3,3,3,411,3,0,414,1
706,36,36,36,378,36,0,414,1
707,1,1,1,413,1,0,414,1
708,14,14,14,400,14,0,414,1
709,1,1,1,413,1,0,414,1
710,1,1,1,413,1,0,414,1
711,1,1,1,413,1,0,414,1
712,1,1,1,413,1,0,414,1
713,1,1,1,413,1,0,414,1
714,1,1,1,413,1,0,414,1
715,390,390,390,24,390,0,414,1
716,1,1,1,413,1,0,414,1
717,1,1,1,413,1,0,414,1
718,1,1,1,413,1,0,414,1
719,1,1,1,413,1,0,414,1
720,3,3,3,411,3,0,414,1
721,1,1,1,413,1,0,414,1
722,2,2,2,412,2,0,414,1
723,2,2,2,412,2,0,414,1
724,1,1,1,413,1,0,414,1
725,2,2,2,412,2,0,414,1
726,1,1,1,413,1,0,414,1
727,5,5,5,409,5,0,414,1
728,20,20,20,394,20,0,414,1
729,2,2,2,412,2,0,414,1
730,2,2,2,412,2,0,414,1
731,1,1,1,413,1,0,414,1
732,1,1,1,413,1,0,414,1
733,1,1,1,413,1,0,414,1
734,1,1,1,413,1,0,414,1
735,1,1,1,413,1,0,414,1
736,1,1,1,413,1,0,414,1
737,1,1,1,413,1,0,414,1
738,1,1,1,413,1,0,414,1
739,1,1,1,413,1,0,414,1
740,1,1,1,413,1,0,414,1
741,1,1,1,413,1,0,414,1
742,1,1,1,413,1,0,414,1
743,1,1,1,413,1,0,414,1
744,1,1,1,413,1,0,414,1
745,1,1,1,413,1,0,414,1
746,1,1,1,413,1,0,414,1
747,1,1,1,413,1,0,414,1
748,1,1,1,413,1,0,414,1
749,2,2,2,412,2,0,414,1
750,2,2,2,412,2,0,414,1
751,20,20,20,394,20,0,414,1
752,1,1,1,413,1,0,414,1
753,1,1,1,413,1,0,414,1
754,1,1,1,413,1,0,414,1
755,2,2,2,412,2,0,414,1
756,3,3,3,411,3,0,414,1
757,5,5,5,409,5,0,414,1
758,3,3,3,411,3,0,414,1
759,2,2,2,412,2,0,414,1
760,2,2,1,413,0,1,414,2
761,1,1,1,413,1,0,414,1
762,1,1,1,413,1,0,414,1
763,3,3,3,411,3,0,414,1
764,2,2,1,413,0,1,414,2
765,1,1,1,413,1,0,414,1
766,1,1,1,413,1,0,414,1
767,3,3,3,411,3,0,414,1
768,410,410,410,4,410,0,414,1
769,1,1,1,413,1,0,414,1
770,2,2,2,412,2,0,414,1
771,1,1,1,413,1,0,414,1
772,1,1,1,413,1,0,414,1
773,3,3,3,411,3,0,414,1
774,2,2,2,412,2,0,414,1
